TotalVisits,Total Time Spent on Website,Page Views Per Visit,Lead Source,Last Activity,What is your current occupation,Engagement_Score,Pages_per_Minute,Converted
-0.1120231999302252,0.6637800003227394,-0.5932364188641311,1.3432658180958015,-0.680761663758339,-0.10764887959378508,0.3045922767744739,-0.19949052500512998,1
0.5415310752775421,1.239813062522906,1.7192630710124808,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,1.3663669882492466,-0.17896053151728103,1
0.2147539376736584,-0.8320772850097566,1.1411381985433278,-0.8860245048372625,-0.680761663758339,-2.807745149835009,-0.53882259686487,0.0034986625846563633,0
-0.43880033753410885,-1.0222596293552084,-0.015111546394978184,-0.1429277305262412,1.4349128662653563,-0.10764887959378508,-0.7233366598358074,0.08888261215834758,1
0.8683082128814257,0.9819696918237839,0.2739508898395983,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,1.4558945217617725,-0.19162949679326816,1
-0.43880033753410885,-1.0039728654758382,-0.8822988550987076,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.7151481659169788,-0.08041196843700085,0
-0.1120231999302252,-0.7571015531043381,-0.5932364188641311,2.829459366717844,0.6415349175064705,-0.10764887959378508,-0.5437356932161672,-0.1439381515476051,0
-0.43880033753410885,-1.0295743349069566,-0.8822988550987076,1.3432658180958015,-0.680761663758339,-0.10764887959378508,-0.7266120574033388,-0.05519448612879137,0
-0.1120231999302252,-1.1356375654073048,-0.5932364188641311,1.3432658180958015,0.6415349175064705,-0.10764887959378508,-0.7697381253758361,0.7275010676978616,1
-0.43880033753410885,-0.9856861015964677,-0.015111546394978184,2.829459366717844,-0.680761663758339,-0.10764887959378508,-0.7069596719981502,0.027390039265842703,1
-0.1120231999302252,1.8012167136195765,0.5630133260741748,-0.1429277305262412,1.4349128662653563,-0.10764887959378508,0.9836913724426576,-0.19575070837541603,0
0.2147539376736584,-0.1353515812057456,1.1411381985433278,-0.1429277305262412,-0.680761663758339,2.5924473906474392,-0.01885323301925507,-0.14444572227180327,1
-0.7655774751379925,-0.5980067073538159,-0.5932364188641311,-0.1429277305262412,-1.2096802962642628,-0.10764887959378508,-0.617978038080213,-0.16395863409982164,0
-0.1120231999302252,-1.1191794779158715,0.5630133260741748,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.7599119326732418,1.0176569727309117,1
-0.43880033753410885,-0.5394890629398308,-0.015111546394978184,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,-0.5071604203787329,-0.14539871220295092,0
0.8683082128814257,-1.09540668487269,2.2973879434816338,1.3432658180958015,1.6993721825183181,-0.10764887959378508,-0.7146022663223902,1.2231840721293223,0
0.2147539376736584,-0.800989786414827,1.1411381985433278,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.5156218640948557,-0.015116701746101297,0
0.2147539376736584,-0.7589302294922752,1.1411381985433278,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.4842326374060128,-0.03578461745914776,0
0.5415310752775421,-0.6620103809316122,-0.015111546394978184,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,-0.33683974686709833,-0.12838000543631234,0
-0.1120231999302252,-0.6400662642763678,-0.5932364188641311,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.4738605451088299,-0.15984203423914875,0
-0.7655774751379925,-0.16461040341273822,-0.5932364188641311,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,-0.4885998341627214,-0.18625176644590924,0
0.5415310752775421,1.0752321876085729,1.7192630710124808,-0.1429277305262412,0.6415349175064705,-0.10764887959378508,1.218974097710332,-0.17627777597665759,0
-1.4191317503457597,-1.1648963876142973,-1.7494861638024373,0.9717174309402908,-0.680761663758339,-0.10764887959378508,-0.7872069124026704,-0.21550562365955162,1
0.2147539376736584,-0.8723081655443715,1.1411381985433278,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.5688470745672415,0.033424714121131995,0
0.5415310752775421,-0.44439789076710484,-0.5932364188641311,1.3432658180958015,1.4349128662653563,-0.10764887959378508,-0.14195359159897808,-0.1749205255504984,0
0.5415310752775421,-0.6418949406643049,-0.8822988550987076,-0.1429277305262412,0.37707560125350864,-0.10764887959378508,-0.3188250602456755,-0.17361246925255852,0
0.8683082128814257,-0.9893434543723418,-0.40245521094931064,1.3432658180958015,-0.680761663758339,-0.10764887959378508,-0.6037846486209101,-0.022966989408690065,0
-0.7655774751379925,-1.142952270959053,-0.5932364188641311,1.3432658180958015,-0.680761663758339,-0.10764887959378508,-0.7806561172676074,1.0176569727309117,0
2.8289710385047275,-0.3675934824737493,3.45363768841994,2.829459366717844,-0.1518430312524152,-0.10764887959378508,0.7598725386613431,-0.05042550492078249,1
1.1950853504853094,0.4863983906928469,2.8755128159507866,2.829459366717844,0.6415349175064705,-0.10764887959378508,1.184582423251252,-0.14457149200877273,1
4.1360795889202615,-0.4169677449480493,3.1645752521853634,1.3432658180958015,-0.680761663758339,-0.10764887959378508,1.1106130281845006,-0.04932944451181233,0
2.17541676329696,0.08774693812257288,1.4302006347779044,2.829459366717844,-0.680761663758339,-0.10764887959378508,1.269469810209775,-0.1512409548243343,0
-0.1120231999302252,-0.7753883169837085,0.5630133260741748,-0.1429277305262412,-0.1518430312524152,-0.10764887959378508,-0.5546536851079387,-0.06568213064014952,0
-1.4191317503457597,-1.1648963876142973,-1.7494861638024373,0.9717174309402908,-0.680761663758339,-0.10764887959378508,-0.7872069124026704,-0.21550562365955162,0
0.8683082128814257,1.5196005498772727,0.2739508898395983,1.3432658180958015,0.6415349175064705,-0.10764887959378508,2.017625204593413,-0.19640797283049574,1
-1.4191317503457597,-1.1648963876142973,-1.7494861638024373,0.9717174309402908,-1.2096802962642628,-0.10764887959378508,-0.7872069124026704,-0.21550562365955162,0
-0.1120231999302252,1.4592542290753505,0.5630133260741748,-0.8860245048372625,-0.680761663758339,2.5924473906474392,0.7795249240665316,-0.19317816717894434,1
-1.0923546127418762,-0.8777941947081825,-1.1713612913332843,-0.1429277305262412,-1.7385989287701866,-0.10764887959378508,-0.7443537942274674,-0.1647742510232351,1
-0.43880033753410885,0.45348221570998026,-0.8822988550987076,-0.1429277305262412,0.11261628500054674,-0.10764887959378508,-0.06252520058634084,-0.20193526777376491,1
-1.4191317503457597,-1.1648963876142973,-1.7494861638024373,0.9717174309402908,1.9638314987712802,-0.10764887959378508,-0.7872069124026704,-0.21550562365955162,0
-1.0923546127418762,1.9621402357580355,-1.1713612913332843,-0.8860245048372625,-1.7385989287701866,-0.10764887959378508,-0.32046275902944116,-0.21082090310049958,0
-0.1120231999302252,-0.7644162586560863,0.5630133260741748,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,-0.5481028899728757,-0.06976822590431503,0
-0.43880033753410885,-0.9619133085532863,-0.015111546394978184,2.829459366717844,-1.4741396125172248,-0.10764887959378508,-0.6963146299036731,-0.0008032073237120125,0
0.5415310752775421,-0.7552728767164011,1.7192630710124808,1.3432658180958015,0.6415349175064705,-0.10764887959378508,-0.4203623848391499,-0.0017574402852046074,0
0.2147539376736584,-0.7552728767164011,-0.7840176267789517,-0.8860245048372625,0.6415349175064705,-0.10764887959378508,-0.48150313943306994,-0.15601237928702502,0
-0.7655774751379925,0.7936160238662691,-0.5932364188641311,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,-0.2025484465983096,-0.20055122650183144,1
0.5415310752775421,-0.07683393679176044,-0.015111546394978184,-0.1429277305262412,-0.680761663758339,2.5924473906474392,0.18722386393793092,-0.17515886085818577,1
-0.43880033753410885,0.8393329335646951,-0.5932364188641311,4.687201302495398,-0.680761663758339,-0.10764887959378508,0.11025202110094223,-0.20089202862484237,1
-0.1120231999302252,-0.2139846658870382,0.5630133260741748,2.829459366717844,-0.680761663758339,-0.10764887959378508,-0.21947133403055533,-0.15396583957864557,0
-0.43880033753410885,0.12432046588131361,-0.5932364188641311,2.4579109795623335,-0.680761663758339,2.5924473906474392,-0.2099180911252553,-0.19279866366935894,1
-0.7655774751379925,-0.4462265671550419,-0.5932364188641311,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.5726683717293615,-0.17481751768727744,0
-0.43880033753410885,-0.5321743573880826,-0.5932364188641311,4.687201302495398,-0.680761663758339,-0.10764887959378508,-0.5038850228112014,-0.16930644857864088,1
-1.4191317503457597,-1.1648963876142973,-1.7494861638024373,0.9717174309402908,-1.2096802962642628,2.5924473906474392,-0.7872069124026704,-0.21550562365955162,1
-0.43880033753410885,0.9124799890821765,-0.015111546394978184,-0.1429277305262412,0.6415349175064705,-0.10764887959378508,0.14300599677625656,-0.1943563970723801,1
-0.43880033753410885,-0.55228979765539,-0.015111546394978184,2.829459366717844,-0.680761663758339,-0.10764887959378508,-0.5128923661219128,-0.1439381515476051,0
-0.1120231999302252,-1.0277456585190197,0.5630133260741748,2.829459366717844,-0.680761663758339,-0.10764887959378508,-0.7053219732143845,0.2063657908950806,0
0.5415310752775421,-0.9875147779844048,-0.015111546394978184,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,-0.6283501303773958,0.029868566438550796,0
-0.43880033753410885,0.6765807350382987,-0.5932364188641311,2.4579109795623335,-0.680761663758339,-0.10764887959378508,0.037374425223367855,-0.19960174096800792,1
-0.7655774751379925,0.8192174932973876,-0.5932364188641311,1.3432658180958015,-1.7385989287701866,-0.10764887959378508,-0.1949058522740696,-0.20074400878563262,0
-0.43880033753410885,-0.7735596405957714,-0.015111546394978184,1.3432658180958015,0.6415349175064705,-0.10764887959378508,-0.6119731425397387,-0.10366064398692819,0
0.5415310752775421,0.9527108696167913,-0.8822988550987076,0.9717174309402908,-0.680761663758339,-0.10764887959378508,1.1092482791980292,-0.20513173641640492,1
-0.1120231999302252,-0.9802000724326566,0.5630133260741748,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.6769351942957788,0.09882994012625278,0
1.5218624880891929,0.3675344254769395,0.8520757623087513,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,1.271380458790835,-0.1725139598402178,0
-0.43880033753410885,-0.1847258436800456,-0.015111546394978184,-0.8860245048372625,1.4349128662653563,-0.10764887959378508,-0.34830363835345834,-0.17072597630459063,0
-0.1120231999302252,-0.8704794891564345,-0.5932364188641311,-0.8860245048372625,1.4349128662653563,-0.10764887959378508,-0.6114272429451502,-0.1165481313566132,0
-0.7655774751379925,-0.23044275337847153,-0.5932364188641311,-0.1429277305262412,-0.1518430312524152,-0.10764887959378508,-0.50825221956791,-0.184194854610575,0
0.2147539376736584,0.8649344029958136,1.1411381985433278,-0.1429277305262412,0.37707560125350864,2.5924473906474392,0.7276644625806173,-0.1794320103538,1
0.2147539376736584,1.6933248067312912,1.1411381985433278,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,1.3458957534521752,-0.18988044182918712,1
0.8683082128814257,1.8213321538868839,0.2739508898395983,2.829459366717844,-1.7385989287701866,-0.10764887959378508,2.3328822204683135,-0.198336438183491,0
2.502193900900844,0.31450281022676546,0.5630133260741748,-0.1429277305262412,1.4349128662653563,-0.10764887959378508,1.8625897197302586,-0.17592262673837625,0
-0.7655774751379925,0.0017991478895321433,-0.5932364188641311,-0.8860245048372625,0.6415349175064705,-0.10764887959378508,-0.4389229710551613,-0.1904178087095109,0
0.2147539376736584,1.0222005723583987,1.1411381985433278,-0.1429277305262412,0.6415349175064705,-0.10764887959378508,0.8450328754171603,-0.18202376536156492,1
0.5415310752775421,1.5506880484722023,1.7192630710124808,1.3432658180958015,-0.680761663758339,-0.10764887959378508,1.6447757814894184,-0.18314132940704284,0
1.5218624880891929,-0.9363118391221678,-0.015111546394978184,-0.1429277305262412,0.6415349175064705,-0.10764887959378508,-0.4801383904465985,-0.024659031361027522,0
-0.43880033753410885,-0.8631647836046863,-0.015111546394978184,-0.1429277305262412,0.37707560125350864,-0.10764887959378508,-0.6520967627419987,-0.07064616203537068,1
0.5415310752775421,-0.4370831852153567,-0.015111546394978184,-0.1429277305262412,0.37707560125350864,-0.10764887959378508,-0.13540279646391523,-0.15523827872317558,0
-0.43880033753410885,-0.12255084649018637,-0.015111546394978184,1.3432658180958015,-1.7385989287701866,-0.10764887959378508,-0.32046275902944116,-0.17339236511381775,0
0.5415310752775421,0.4717689795893506,1.7192630710124808,1.3432658180958015,-0.680761663758339,-0.10764887959378508,0.6785334990676458,-0.1618300195755917,1
-0.1120231999302252,1.0112285140307764,0.5630133260741748,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,0.5120341227181313,-0.18858519754187567,1
-1.4191317503457597,-1.1648963876142973,-1.7494861638024373,2.4579109795623335,-1.2096802962642628,2.5924473906474392,-0.7872069124026704,-0.21550562365955162,1
0.2147539376736584,1.6988108358951024,1.1411381985433278,-0.8860245048372625,-1.7385989287701866,-0.10764887959378508,1.3499900004115895,-0.18992950088821145,0
0.2147539376736584,0.16455134641592842,1.1411381985433278,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,0.2049656007620595,-0.16045372203497735,1
1.1950853504853094,0.02740061732065066,0.5630133260741748,-0.1429277305262412,1.4349128662653563,-0.10764887959378508,0.6364992302843258,-0.1664057346761641,0
-0.1120231999302252,1.1172917445311246,-0.9805800834184636,1.3432658180958015,-0.680761663758339,-0.10764887959378508,0.5753584756904057,-0.20697024283825813,0
-0.7655774751379925,0.2376984019334099,-0.5932364188641311,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.3685019233532355,-0.19463177762690054,0
1.8486396256930766,-0.6620103809316122,0.17566966151984234,2.829459366717844,0.6415349175064705,-0.10764887959378508,-0.036594969843383666,-0.11879618743175603,0
-0.43880033753410885,-0.6656677337074863,-0.015111546394978184,1.3432658180958015,-1.7385989287701866,-0.10764887959378508,-0.5636610284186501,-0.12774405201862446,0
-0.43880033753410885,0.8667630793837505,-0.5932364188641311,2.4579109795623335,-0.680761663758339,2.5924473906474392,0.12253476197918511,-0.20108915445714512,1
1.1950853504853094,-0.6583530281557382,0.5630133260741748,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.18235016159853243,-0.10017387004029964,0
-0.43880033753410885,1.042316012625706,-0.8822988550987076,1.3432658180958015,0.37707560125350864,-0.10764887959378508,0.20114430359993948,-0.20555253151153255,1
-0.7655774751379925,-1.0935780084847528,-1.1713612913332843,-0.1429277305262412,-1.7385989287701866,-0.10764887959378508,-0.765916828213716,-0.015116701746101297,0
-0.1120231999302252,1.830475535826569,0.5630133260741748,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,1.0011601594694919,-0.19594355684676817,0
3.8093024513163782,-1.0679765390536344,3.45363768841994,2.829459366717844,0.37707560125350864,-0.10764887959378508,-0.5557454842971158,1.1204205224301171,0
-1.0923546127418762,-0.9326544863462937,-1.1713612913332843,-0.8860245048372625,-1.7385989287701866,-0.10764887959378508,-0.752542288146296,-0.15288408556159838,0
0.2147539376736584,-0.9820287488205937,1.1411381985433278,1.3432658180958015,0.6415349175064705,-0.10764887959378508,-0.6507320137555274,0.18130412270371632,0
-0.1120231999302252,-0.5742339143106344,0.5630133260741748,-0.1429277305262412,1.6993721825183181,-0.10764887959378508,-0.43455577429845277,-0.1165481313566132,0
-0.7655774751379925,-0.8723081655443715,-1.1713612913332843,-0.1429277305262412,0.37707560125350864,-0.10764887959378508,-0.6998629772684988,-0.1657195561034149,1
-1.4191317503457597,-1.1648963876142973,-1.7494861638024373,2.4579109795623335,-0.680761663758339,-10.908033960558681,-0.7872069124026704,-0.21550562365955162,1
-1.0923546127418762,-0.6839544975868567,-1.1713612913332843,-0.1429277305262412,-1.7385989287701866,-0.10764887959378508,-0.7154211157142731,-0.1851436657938773,0
-0.7655774751379925,1.0624314528930134,-0.5932364188641311,-0.1429277305262412,0.37707560125350864,-0.10764887959378508,-0.1223012061937895,-0.20235458694660985,0
-0.43880033753410885,0.638178530891621,-0.5932364188641311,2.4579109795623335,-0.680761663758339,2.5924473906474392,0.020178587993827834,-0.19926336048520912,1
-0.43880033753410885,0.4607969212617284,-0.5932364188641311,4.687201302495398,-0.680761663758339,-0.10764887959378508,-0.05924980301880941,-0.19749313629654483,1
0.2147539376736584,0.8301895516250098,1.1411381985433278,-0.1429277305262412,1.4349128662653563,-0.10764887959378508,0.7017342318376601,-0.17880435590983543,1
-0.1120231999302252,-0.6327515587246196,0.5630133260741748,-0.8860245048372625,0.37707560125350864,-0.10764887959378508,-0.46949334835212136,-0.10570347466588022,0
-1.4191317503457597,-1.1648963876142973,-1.7494861638024373,2.4579109795623335,-0.680761663758339,-0.10764887959378508,-0.7872069124026704,-0.21550562365955162,1
-1.0923546127418762,2.05174537876695,-1.1713612913332843,-0.1429277305262412,0.37707560125350864,-0.10764887959378508,-0.30708821896202115,-0.21095132997970045,0
0.8683082128814257,-1.0899206557088787,0.2739508898395983,2.829459366717844,-0.680761663758339,-0.10764887959378508,-0.7088703205792103,0.4524574493852827,0
0.2147539376736584,-0.45902730187060115,1.1411381985433278,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.26041380362469824,-0.11194545729601141,0
0.5415310752775421,-0.7699022878198974,-0.5932364188641311,2.829459366717844,0.6415349175064705,-0.10764887959378508,-0.4334639751092756,-0.14162952341496163,0
0.2147539376736584,1.7664718622487727,1.1411381985433278,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,1.4004857129110324,-0.19051947379503162,1
0.8683082128814257,-0.9710566904929715,0.2739508898395983,-0.1429277305262412,0.6415349175064705,-0.10764887959378508,-0.58467816281031,0.04668548912440203,0
-0.7655774751379925,-1.0314030112948938,-0.5932364188641311,-0.1429277305262412,1.4349128662653563,-0.10764887959378508,-0.7473562419977046,0.0011310486793135936,0
-0.7655774751379925,-1.0240883057431456,-0.5932364188641311,-0.1429277305262412,-1.7385989287701866,-0.10764887959378508,-0.7451726436193503,-0.00997852426114105,0
-0.43880033753410885,0.1480932589244951,-0.015111546394978184,-0.8860245048372625,1.4349128662653563,-0.10764887959378508,-0.19927304903077817,-0.18206101916773793,0
0.2147539376736584,-0.37490818802549747,-0.7840176267789517,-0.1429277305262412,0.37707560125350864,-0.10764887959378508,-0.19763535024701245,-0.1845911202327191,0
0.2147539376736584,-0.7406434656129048,-0.3041739826295547,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.4705851475412985,-0.12950179451214802,0
-0.7655774751379925,0.1188344367175025,-0.5932364188641311,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,-0.4039853970014927,-0.19270176341335526,0
0.2147539376736584,-0.04208908542095674,1.1411381985433278,1.3432658180958015,1.4349128662653563,-0.10764887959378508,0.05074896529078787,-0.15033849458200677,1
-1.0923546127418762,2.141350521775865,-1.1713612913332843,-0.8860245048372625,-1.7385989287701866,-0.10764887959378508,-0.29371367889460115,-0.21107469116837524,1
-0.7655774751379925,-0.7369861128370307,-1.1713612913332843,-0.8860245048372625,-1.4741396125172248,-0.10764887959378508,-0.6594664072689445,-0.1813968709934324,0
-0.43880033753410885,-0.7168706725697234,-0.015111546394978184,-0.8860245048372625,1.4349128662653563,-0.10764887959378508,-0.5865888113913701,-0.11775493004323438,0
1.1950853504853094,1.1538652722898655,0.5630133260741748,1.3432658180958015,-0.680761663758339,-0.10764887959378508,1.9815958313505673,-0.19023988094390776,1
-0.7655774751379925,-1.0624905098898234,-0.5932364188641311,-0.1429277305262412,-1.4741396125172248,-0.10764887959378508,-0.7566365351057103,0.06574198604353651,0
-0.1120231999302252,-0.846706696113253,-0.5932364188641311,2.829459366717844,-1.2096802962642628,-0.10764887959378508,-0.5972338534858472,-0.12389925935626005,0
-0.1120231999302252,0.936252782125358,-0.5932364188641311,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,0.4672703559618684,-0.20156552474383332,0
-0.7655774751379925,-0.5559471504312641,-0.5932364188641311,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,-0.6054223474046758,-0.16750827709345573,0
0.8683082128814257,-0.303589808895953,-0.40245521094931064,1.3432658180958015,-0.680761663758339,-0.10764887959378508,0.11270856927659081,-0.17593730263765847,0
-0.43880033753410885,0.6820667642021099,-0.015111546394978184,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,0.03983097339901643,-0.19172058841759906,1
1.8486396256930766,2.1541512564914242,0.17566966151984234,0.9717174309402908,0.11261628500054674,-0.10764887959378508,4.166831908488621,-0.2008074934839615,1
-0.7655774751379925,-1.0789485973812567,-0.5932364188641311,-0.8860245048372625,-1.2096802962642628,-0.10764887959378508,-0.7615496314570075,0.11847591286286555,0
-0.43880033753410885,1.629321133153495,-0.8822988550987076,-0.8860245048372625,-0.680761663758339,-0.10764887959378508,0.46399495839433696,-0.20764209500369352,1
0.5415310752775421,0.5156572128998395,1.7192630710124808,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,0.717838269878023,-0.16323025272560804,1
1.8486396256930766,-0.8101331683545122,1.1411381985433278,1.3432658180958015,-1.2096802962642628,-0.10764887959378508,-0.2576843056517554,-0.00997852426114105,0
-1.0923546127418762,0.9801410154358469,-1.1713612913332843,1.3432658180958015,-1.7385989287701866,-0.10764887959378508,-0.4670368001764728,-0.20867806243592468,0
-0.7655774751379925,-0.5230309754483974,-0.5932364188641311,-0.1429277305262412,-0.680761663758339,-0.10764887959378508,-0.5955961547020815,-0.16996268686104016,0
2.502193900900844,-0.2633589283613382,3.45363768841994,2.829459366717844,-1.2096802962642628,-0.10764887959378508,0.827564088390326,-0.06947321092910201,0
-0.43880033753410885,-0.4681706838102863,-0.8822988550987076,-0.8860245048372625,0.6415349175064705,-0.10764887959378508,-0.47522529409530134,-0.1840309238825699,0
-0.7655774751379925,2.390050510535302,-0.5932364188641311,2.829459366717844,-0.680761663758339,-0.10764887959378508,0.2740218994775139,-0.2072634057916462,0
0.2147539376736584,-1.04603242239839,1.1411381985433278,-0.1429277305262412,1.4349128662653563,-0.10764887959378508,-0.6984982282820273,0.39173353365393415,0
0.8683082128814257,1.2745579138937098,2.2973879434816338,1.3432658180958015,-0.680761663758339,-0.10764887959378508,1.7615982947313729,-0.17347648647920247,0
0.8683082128814257,-0.0402604090330197,2.2973879434816338,-0.1429277305262412,-0.1518430312524152,-0.10764887959378508,0.3878419649492312,-0.12441975006252874,0
-1.4191317503457597,-1.1648963876142973,-1.7494861638024373,2.4579109795623335,-0.680761663758339,2.5924473906474392,-0.7872069124026704,-0.21550562365955162,1
-1.0923546127418762,-0.7077272906300381,-1.1713612913332843,-0.1429277305262412,-1.4741396125172248,-0.10764887959378508,-0.7189694630790988,-0.1835711341115914,0
-0.7655774751379925,-0.4645133310344122,-0.5932364188641311,-0.8860245048372625,-1.2096802962642628,-0.10764887959378508,-0.5781273676752472,-0.17375793159424946,0
-0.43880033753410885,1.1026623334276284,-0.5932364188641311,4.687201302495398,-0.680761663758339,-0.10764887959378508,0.2281663335320738,-0.2025877237779432,1
-0.43880033753410885,-0.32736260193913447,-0.5932364188641311,4.687201302495398,-0.680761663758339,-0.10764887959378508,-0.4121738909203213,-0.18057944990557334,1
-0.43880033753410885,0.7735005835989617,-0.5932364188641311,4.687201302495398,-0.680761663758339,-0.10764887959378508,0.08077344299315935,-0.20039618562649222,1
-0.1120231999302252,0.48822706708078395,0.5630133260741748,2.829459366717844,0.37707560125350864,-0.10764887959378508,0.19977955461346805,-0.180077747962146,0
-1.0923546127418762,-0.8649934599926233,-1.1713612913332843,-0.1429277305262412,-1.7385989287701866,-0.10764887959378508,-0.7424431456464075,-0.16692649107447274,0
-0.7655774751379925,2.1139203759568095,-0.5932364188641311,-0.1429277305262412,-1.7385989287701866,-0.10764887959378508,0.1915910606946395,-0.20656966281614245,0
0.2147539376736584,2.201696842577787,1.1411381985433278,1.3432658180958015,0.37707560125350864,-0.10764887959378508,1.7252959716912328,-0.1937478688372443,0
1.1950853504853094,0.43885280460648396,-0.20589275430979873,1.3432658180958015,-1.2096802962642628,-0.10764887959378508,1.1278088654140406,-0.19113029693932782,1
